code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,date
300202,聚龙股份,-2.198,7.12,7.42,7.47,7.07,7.28,11974164,2.68345,86477398,103.188,2.429,391246.848,317710.043352,2021-03-10
300201,海伦哲,-4.255,2.7,2.83,2.86,2.66,2.82,12585876,1.3678400000000002,34429107,61.927,2.085,281048.80986,248434.73307,2021-03-10
300200,高盟新材,-3.878,9.17,9.58,9.66,9.12,9.54,7836202,1.8883800000000002,72965785,13.1,2.262,390852.059941,380527.294679,2021-03-10
300199,翰宇药业,-3.623,5.32,5.54,5.59,5.23,5.52,7546218,1.19952,40474630,-5.542,2.144,487805.18528,334681.81978,2021-03-10
300198,纳川股份,-2.591,3.76,3.9,3.91,3.7,3.86,9543748,1.09777,36197420,16.355,2.7030000000000003,387862.25104,326885.492184,2021-03-10
300197,铁汉生态,-3.165,3.06,3.17,3.17,3.03,3.16,24308980,1.36277,75015237,-7.846,1.3940000000000001,863798.398092,545838.770286,2021-03-10
300196,长海股份,-1.976,16.87,17.28,17.61,16.69,17.21,2832882,1.15237,48151101,23.761,2.472,689477.539373,414717.529625,2021-03-10
300195,长荣股份,-2.593,5.26,5.47,5.52,5.23,5.4,3856400,1.23026,20436304,-2.38,0.8200000000000001,222701.749256,164881.501706,2021-03-10
300194,福安药业,-1.415,4.18,4.26,4.29,4.16,4.24,12645919,1.35476,53087956,16.72,1.211,497299.775676,390179.62753,2021-03-10
300193,佳士科技,-1.847,6.91,7.1,7.11,6.91,7.04,1518500,0.33412000000000003,10585767,16.07,1.576,350268.80521,314040.9121,2021-03-10
300192,科德教育,-6.671,13.29,13.71,14.0,13.13,14.24,15486931,7.95885,208478231,40.273,4.327,394744.118535,258606.935019,2021-03-10
300191,潜能恒信,-0.213,18.78,19.23,19.55,18.74,18.82,3052254,1.47438,58304246,234.75,5.005,600960.0,388783.56,2021-03-10
300190,维尔利,0.0,7.25,7.33,7.57,7.21,7.25,15517955,2.08018,114452516,18.125,1.345,566648.523975,540842.6572,2021-03-10
300189,神农科技,-1.064,4.65,4.76,4.85,4.61,4.7,43844806,4.5527,207109684,-14.459,4.393,476160.0,447818.13282,2021-03-10
300188,美亚柏科,-1.465,18.16,18.6,18.79,18.06,18.43,6949278,1.14951,127296307,50.444,4.866,1465015.89604,1097849.041984,2021-03-10
300187,永清环保,3.468,7.16,7.04,7.4,6.9,6.92,18184029,2.8625,131317654,79.556,3.155,461462.11814,454839.215516,2021-03-10
300185,通裕重工,-4.19,3.43,3.59,3.65,3.42,3.58,143488554,4.68042,502700837,49.0,2.033,1336596.644803,1051542.804809,2021-03-10
300184,力源信息,-3.9370000000000003,3.66,3.84,3.86,3.63,3.81,23269950,2.33064,86316778,22.454,0.895,431205.909252,365426.819844,2021-03-10
300183,东软载波,-3.589,13.43,14.13,14.13,13.36,13.93,5919712,2.08449,80617060,31.878,2.116,621284.070991,381397.410991,2021-03-10
300182,捷成股份,-4.732,3.02,3.19,3.21,3.01,3.17,50466293,2.54256,154374180,-3.247,0.988,777638.163714,599428.11864,2021-03-10
300181,佐力药业,9.459,6.48,7.0,7.04,6.43,5.92,37249865,8.03136,247054501,153.919,2.899,394388.901504,300545.923824,2021-03-10
300180,华峰超纤,-1.473,6.02,6.11,6.13,5.98,6.11,12164308,0.9107900000000001,73465487,66.889,1.8399999999999999,1060158.21331,804022.080302,2021-03-10
300179,四方达,-5.254,5.41,5.71,5.76,5.38,5.71,25782275,7.60019,142326382,23.08,3.018,267431.988459,183524.397308,2021-03-10
300178,腾邦国际,-7.859,3.4,3.63,3.68,3.35,3.69,46028619,7.87965,160132851,-1.32,2.211,209612.81962,198609.40982,2021-03-10
300177,中海达,-0.991,8.99,9.2,9.21,8.96,9.08,8027907,1.52055,72761178,-38.501,3.281,668808.546285,474636.787968,2021-03-10
300176,派生科技,-2.941,6.6,6.85,6.93,6.6,6.8,6091090,1.62484,40869739,-5.965,2.799,255605.328,247416.5298,2021-03-10
300175,朗源股份,-2.778,4.2,4.34,4.38,4.16,4.32,6608000,1.40357,28029296,60.0,2.365,197736.0,197736.0,2021-03-10
300174,元力股份,-0.064,15.53,15.55,15.67,15.45,15.54,421616,0.13712000000000002,6553862,71.011,2.961,481279.619904,477520.800824,2021-03-10
300173,福能东方,-1.741,5.08,5.2,5.25,5.03,5.17,4839300,0.76287,24741186,-20.32,2.392,373240.654584,322253.970172,2021-03-10
300172,中电环保,-6.942,5.63,6.07,6.13,5.63,6.05,21658160,5.75981,126591982,20.107,1.866,293160.03965,211700.378681,2021-03-10
300171,东富龙,1.093,18.5,18.57,19.19,18.32,18.3,11882314,2.77704,223475488,80.435,3.386,1162423.524,791573.42495,2021-03-10
300170,汉得信息,-2.635,7.02,7.28,7.31,7.01,7.21,8305968,1.03478,59210043,70.2,1.951,620579.891178,563480.523918,2021-03-10
300169,天晟新材,-4.7620000000000005,8.4,8.71,8.79,8.3,8.82,21057052,7.7785,178278222,-9.438,3.008,273826.8456,227394.9636,2021-03-10
300168,万达信息,-4.6530000000000005,15.37,16.08,16.38,15.0,16.12,19455456,1.6480700000000001,302242198,-12.068,6.473,1825317.779194,1814429.937095,2021-03-10
300167,迪威迅,-3.614,4.0,4.15,4.25,3.99,4.15,4496400,1.4976,18263998,67.454,2.434,120096.0,120096.0,2021-03-10
300166,东方国信,-5.852,9.01,9.61,9.65,9.0,9.57,15946705,1.9493900000000002,146802023,18.771,1.671,951627.635995,737048.459206,2021-03-10
300165,天瑞仪器,-4.889,4.28,4.52,4.59,4.27,4.5,9250900,2.89625,40452263,85.6,1.249,212712.09236,136707.381132,2021-03-10
300164,通源石油,-5.303,3.75,3.86,3.9,3.72,3.96,23410234,5.24516,88883517,37.5,1.035,192573.858375,167370.29325,2021-03-10
300163,先锋新材,-5.362,3.53,3.73,3.75,3.5,3.73,18703600,5.38108,67098180,34.506,2.855,167322.0,122696.030166,2021-03-10
300162,雷曼光电,-3.091,5.33,5.55,5.63,5.31,5.5,4980900,1.88524,26783441,44.417,2.05,186288.84599,140821.264467,2021-03-10
300161,华中数控,0.713,21.18,21.22,21.71,20.8,21.03,2322832,1.3826,49171604,238.782,3.077,365917.437018,355834.570938,2021-03-10
300160,秀强股份,-1.609,7.34,7.53,7.98,7.33,7.46,38527417,6.60456,293842376,36.7,4.503,453980.778482,428175.959596,2021-03-10
300159,新研股份,-0.9520000000000001,3.12,3.22,3.22,3.05,3.15,37991220,2.67456,118227561,-2.35,1.226,464992.383024,443186.22036,2021-03-10
300158,振东制药,-0.633,4.71,4.72,4.76,4.57,4.74,15133502,1.49584,70806765,34.081,0.867,483949.98486,476513.434626,2021-03-10
300157,恒泰艾普,-5.525,3.42,3.66,3.69,3.42,3.62,19781940,2.79773,69020781,-2.392,1.037,243542.733894,241817.923242,2021-03-10
300155,安居宝,0.0,6.62,6.86,6.86,6.52,6.62,5995453,2.1267300000000002,39634257,50.923,2.818,359711.338524,186623.871202,2021-03-10
300154,瑞凌股份,-2.091,5.15,5.29,5.34,5.12,5.26,1969189,0.6127800000000001,10281540,20.6,1.435,234591.77,165496.35725,2021-03-10
300153,科泰电源,-4.511,5.08,5.32,5.44,5.08,5.32,8234400,2.59476,42803762,493.204,1.8210000000000002,162560.0,161212.472088,2021-03-10
300152,科融环境,-1.5,3.94,4.08,4.16,3.88,4.0,36662693,5.14559,146307975,277.465,3.689,280843.2,280727.6595,2021-03-10
300151,昌红科技,0.636,28.49,28.58,29.28,28.05,28.31,1855256,0.60194,52940826,237.417,14.111,1431622.5,878101.20167,2021-03-10
300150,世纪瑞尔,-2.723,3.93,4.06,4.09,3.92,4.04,2448266,0.491,9746666,21.833,1.153,229946.678829,195961.399002,2021-03-10
300149,睿智医药,-1.561,13.24,13.76,13.91,13.1,13.45,4079535,1.01096,54806924,47.286,2.798,661704.605008,534274.133088,2021-03-10
300148,天舟文化,-4.192,3.2,3.36,3.38,3.18,3.34,26606000,3.46927,85859428,80.0,0.8320000000000001,268975.37472,245409.4688,2021-03-10
300147,香雪制药,-3.142,7.09,7.39,7.44,7.06,7.32,9012896,1.37826,64264626,54.538,1.296,468986.721515,463637.096725,2021-03-10
300146,汤臣倍健,4.707,28.03,27.26,28.21,26.88,26.77,48185086,5.39822,1333571137,29.198,6.392,4431600.612862,2501986.483099,2021-03-10
300145,中金环境,-0.34600000000000003,2.88,2.93,2.95,2.83,2.89,14866100,0.84164,42950747,288.0,1.1280000000000001,553950.211968,508699.668672,2021-03-10
300144,宋城演艺,-5.258,19.82,20.6,20.65,19.74,20.92,42786690,1.9371800000000001,859359281,21.49,5.486,5182323.58728,4377661.59476,2021-03-10
300143,盈康生命,-0.20400000000000001,19.54,19.81,20.27,19.19,19.58,4250128,0.8167200000000001,83162529,-15.147,5.9510000000000005,1254794.33754,1016843.375042,2021-03-10
300142,沃森生物,-0.125,40.03,40.85,41.19,40.01,40.08,26973849,1.8223600000000002,1092005794,433.694,10.696,6178438.291952,5925073.270597,2021-03-10
300141,和顺电气,-3.891,7.41,7.8,7.89,7.36,7.71,5578825,3.36905,42094406,370.5,2.638,188128.4886,122702.500479,2021-03-10
300140,中环装备,-2.872,5.75,5.97,6.06,5.7,5.92,7352355,1.90651,42713114,-71.252,1.242,245665.3299,221745.20455,2021-03-10
300139,晓程科技,-3.483,7.76,8.14,8.23,7.71,8.04,9303532,4.0995,72929500,-18.476,2.061,212624.0,176107.865,2021-03-10
300138,晨光生物,1.3,15.58,15.55,15.65,15.32,15.38,2588567,0.5655,40217022,41.337,4.148,877279.428348,713174.031042,2021-03-10
300137,先河环保,-1.438,7.54,7.63,7.85,7.4,7.65,33884360,7.16077,258776344,15.708,2.024,415478.5427,356788.757806,2021-03-10
300136,信维通信,-2.649,30.5,31.77,31.77,30.03,31.33,24137892,2.95696,739426892,29.073,5.418,2951084.3459,2489741.18425,2021-03-10
300135,宝利国际,-4.049,2.37,2.49,2.52,2.36,2.47,18677384,2.63292,45076471,55.245,1.7429999999999999,218419.2,168122.610411,2021-03-10
300134,大富科技,-4.024,9.78,10.17,10.24,9.72,10.19,9046333,1.26981,89239595,-21.261,1.494,750613.049868,696744.809868,2021-03-10
300133,华策影视,-4.085,5.87,6.15,6.18,5.84,6.12,23416806,1.63002,139282673,-7.072,1.893,1030580.462487,843284.532242,2021-03-10
300132,青松股份,-0.291,20.58,20.63,21.18,20.4,20.64,6698161,1.45573,138895256,21.482,3.516,1063123.463388,946938.046446,2021-03-10
300131,英唐智控,-2.276,7.3,7.55,7.59,7.27,7.47,20533081,2.41638,152217959,243.333,5.441,780754.29098,620313.29739,2021-03-10
300130,新国都,-4.219,9.08,9.55,9.63,9.05,9.48,4948169,1.39742,45622935,17.804,1.771,444191.128424,321516.6029,2021-03-10
300129,泰胜风能,-4.236,6.33,6.68,6.71,6.32,6.61,22242600,3.93445,143620698,29.635,1.846,455224.011048,357853.8267,2021-03-10
300128,锦富技术,-9.254,3.53,3.91,3.93,3.5,3.89,39706888,3.68495,145163864,261.481,3.226,386222.740436,380372.10008,2021-03-10
300127,银河磁体,1.249,17.03,17.01,17.56,16.7,16.82,7967621,3.502,136513067,37.022,4.382,550318.25108,387459.98642,2021-03-10
300126,锐奇股份,-3.365,6.03,6.32,6.35,5.98,6.24,9386600,4.45575,57548779,201.0,1.788,183286.4328,127029.504987,2021-03-10
300125,聆达股份,0.069,14.58,14.77,14.8,14.28,14.57,1542299,0.58472,22400117,-69.429,5.408,387098.99271,384571.198332,2021-03-10
300124,汇川技术,3.6109999999999998,84.65,84.95,86.49,83.01,81.7,15489255,1.10092,1314149512,145.948,14.681000000000001,14557458.9196,11909771.34376,2021-03-10
300123,亚光科技,-1.608,9.18,9.59,9.6,9.08,9.33,12093419,1.34069,111507230,32.786,1.788,925005.095514,828062.715636,2021-03-10
300122,智飞生物,4.804,154.88,153.32,157.44,149.0,147.78,16220889,1.80158,2490652166,104.719,33.371,24780800.0,13944915.4592,2021-03-10
300121,阳谷华泰,-7.641,12.57,13.64,14.25,11.7,13.61,13638365,3.78553,177291723,26.745,2.969,471540.554442,452866.749735,2021-03-10
300120,经纬辉开,-3.064,7.91,8.21,8.3,7.89,8.16,6914422,1.82031,55808650,23.926,1.475,367402.330554,300459.620874,2021-03-10
300119,瑞普生物,6.202,27.4,25.97,28.08,25.93,25.8,9996876,4.01793,271175139,55.987,4.8100000000000005,1108312.08862,681730.13332,2021-03-10
300118,东方日升,-0.766,15.55,16.0,16.0,14.82,15.67,81100335,12.83233,1240590577,14.009,1.5550000000000002,1401614.708255,982759.9689,2021-03-10
300117,嘉寓股份,-11.239,3.87,4.41,4.45,3.84,4.36,71900364,10.0313,291422012,96.75,2.075,277386.12,277386.12,2021-03-10
300116,保力新,-2.475,1.97,2.04,2.05,1.96,2.02,81012005,2.19593,161694871,28.143,17.684,843373.291309,726769.570095,2021-03-10
300115,长盈精密,-3.054,22.54,23.6,23.94,22.35,23.25,21885365,2.4157,503188819,242.366,4.35,2255930.39322,2042042.184308,2021-03-10
300114,中航电测,-2.122,11.99,12.37,12.5,11.91,12.25,5617423,0.9508800000000001,68243765,33.306,3.826,708321.838301,708321.838301,2021-03-10
300113,顺网科技,-1.034,14.35,14.62,14.68,14.3,14.5,4843963,1.00132,69696155,110.385,3.983,996302.1894,694193.862215,2021-03-10
300112,万讯自控,3.097,9.32,9.16,9.93,9.14,9.04,22730161,10.56209,215333674,42.364,2.598,266317.029752,200571.229624,2021-03-10
300111,向日葵,-3.484,2.77,2.89,2.91,2.76,2.87,13563072,1.21398,37985028,-27.7,41.97,310184.6,309475.367815,2021-03-10
300110,华仁药业,-0.243,4.11,4.22,4.23,4.08,4.12,9637000,0.81852,40023515,114.167,2.19,485889.535602,483900.272997,2021-03-10
300109,新开源,-2.42,10.08,10.42,10.51,10.05,10.33,2155407,0.74028,22056312,22.4,1.046,325653.534864,293488.699392,2021-03-10
300108,吉药控股,-2.532,3.08,3.16,3.23,3.07,3.16,7738800,1.75354,24054494,-1.158,11.497,205132.519592,135928.119712,2021-03-10
300107,建新股份,-7.155,5.32,5.67,5.8,5.3,5.73,12346579,3.6644,67270944,8.968,1.968,293224.898904,179248.216084,2021-03-10
300106,西部牧业,-4.472,10.68,11.16,11.34,10.67,11.18,7369300,3.48707,80421737,-39.556,3.942,225702.90708,225702.90708,2021-03-10
300105,龙源技术,-3.14,4.01,4.13,4.25,3.95,4.14,10927443,2.12922,44922146,147.426,1.123,205799.616,205798.623525,2021-03-10
300103,达刚控股,-0.587,10.16,10.23,10.34,10.06,10.22,1598750,0.65785,16188031,64.92,3.126,322682.616,246913.820624,2021-03-10
300102,乾照光电,-2.23,5.7,5.98,6.06,5.7,5.83,52506300,7.4263,306728355,-14.25,1.7109999999999999,403284.01227,403008.27477,2021-03-10
300101,振芯科技,-0.209,14.29,14.5,14.59,14.29,14.32,8341555,1.51445,120198294,1742.683,8.127,796438.86,787088.930148,2021-03-10
300100,双林股份,-1.201,9.05,9.48,9.54,8.92,9.16,10926894,2.867,100716119,-4.436,2.156,367933.08407,344919.43544,2021-03-10
300099,精准信息,5.563,8.35,7.92,8.86,7.61,7.91,63706843,14.64474,525266158,87.161,3.327,557224.937925,363237.6753,2021-03-10
300098,高新兴,-5.294,3.22,3.44,3.45,3.22,3.4,33380543,2.42002,109776672,-4.806,1.302,567963.72017,444151.574552,2021-03-10
300097,智云股份,-4.486,8.09,8.51,8.7,8.05,8.47,5864510,2.69827,48313012,-3.21,1.725,233436.682221,175830.924669,2021-03-10
300096,易联众,-1.445,7.5,7.72,7.73,7.5,7.61,2632200,0.6991,19877029,312.5,4.865,322500.0,282382.67175,2021-03-10
300095,华伍股份,-2.922,8.97,9.23,9.41,8.9,9.24,5516100,2.00137,50237501,42.593,2.518,339703.636038,247228.021131,2021-03-10
300094,国联水产,3.385,3.97,3.9,4.04,3.76,3.84,29728670,3.39726,116233822,-7.352,1.695,365064.849555,347406.347517,2021-03-10
300093,金刚玻璃,0.183,10.97,10.99,11.15,10.81,10.95,5029890,2.62296,55251482,-26.756,4.043,236952.0,210365.108,2021-03-10
300092,科新机电,-3.864,8.21,8.41,8.51,8.18,8.54,4354802,2.60441,36250868,43.485,2.895,190142.779,137278.420695,2021-03-10
300091,金通灵,-4.492,4.04,4.23,4.23,3.97,4.23,47977170,4.60871,195695112,44.74,1.8780000000000001,601622.342456,420568.49046,2021-03-10
300089,文化长城,0.556,5.43,5.28,5.51,5.28,5.4,3277600,1.17202,17694508,271.5,10.558,261213.88041,151851.794028,2021-03-10
300088,长信科技,-6.09,7.71,8.31,8.35,7.65,8.21,71642071,2.9559,561907874,20.838,2.735,1892656.785273,1868670.861165,2021-03-10
300087,荃银高科,-1.905,24.72,25.4,25.66,24.53,25.2,10274361,2.60791,256684376,112.364,22.143,1063775.935512,973891.600368,2021-03-10
300086,康芝药业,-2.124,5.07,5.19,5.25,5.05,5.18,6390231,1.46678,32814057,-86.224,1.52,228150.0,220881.007152,2021-03-10
300085,银之杰,-3.075,14.5,15.23,15.28,14.32,14.96,11178736,2.9412000000000003,164941601,2071.429,7.755,1024628.77575,551107.16515,2021-03-10
300084,海默科技,-6.651,4.07,4.29,4.29,4.05,4.36,13726663,4.16272,56359374,45.323,1.217,156599.655366,134209.137667,2021-03-10
300083,创世纪,-2.852,11.24,11.79,12.1,11.11,11.57,52283548,3.99694,600828247,1124.0,5.495,1605724.895632,1470290.787236,2021-03-10
300082,奥克股份,-0.621,11.21,11.57,11.71,11.03,11.28,12883314,1.90142,146245238,21.98,2.315,762390.0822,759549.133021,2021-03-10
300081,恒信东方,-2.053,8.11,8.3,8.38,8.07,8.28,1782250,0.47229000000000004,14537831,75.936,1.701,429147.037436,306042.322406,2021-03-10
300080,易成新能,-3.673,4.72,4.91,4.94,4.68,4.9,11796583,1.08036,56469647,15.866,2.055,982297.760456,515381.87872,2021-03-10
300079,数码视讯,-1.746,3.94,4.05,4.1,3.92,4.01,12508404,0.9875300000000001,49928621,78.8,1.439,563029.491628,499054.819218,2021-03-10
300078,思创医惠,-4.084,7.28,7.7,7.75,7.22,7.59,13598132,1.62595,100630701,40.444,2.078,632931.547248,608840.582896,2021-03-10
300077,国民技术,-2.462,6.34,6.55,6.61,6.31,6.5,10550420,1.93566,67638120,33.368,3.01,353527.91,345564.9968,2021-03-10
300076,GQY视讯,-4.274,4.48,4.68,4.78,4.47,4.68,5449600,1.4253200000000001,24811770,112.0,1.847,189952.0,171289.022464,2021-03-10
300075,数字政通,-2.741,9.58,9.89,9.94,9.52,9.85,7882676,2.07039,76024761,30.903,1.51,461274.41819,364742.344288,2021-03-10
300074,华平股份,-4.087,3.52,3.69,3.71,3.52,3.67,6731800,1.38046,24139838,101.734,1.583,187930.3008,171652.177312,2021-03-10
300073,当升科技,3.68,45.92,45.7,46.98,44.43,44.29,11429030,2.62383,521722185,-95.926,6.1,2083025.510496,2000209.920128,2021-03-10
300072,三聚环保,-1.576,6.87,7.0,7.14,6.84,6.98,24486306,1.14557,171196460,116.441,1.874,1614257.847474,1468450.349031,2021-03-10
300071,华谊嘉信,-8.734,2.09,2.23,2.27,2.09,2.29,24687738,3.86316,53406142,104.5,91.667,140319.76178,133562.710897,2021-03-10
300070,碧水源,-3.5060000000000002,7.43,7.72,7.75,7.38,7.7,36039106,1.48204,270718605,16.511,1.168,2351295.269342,1806772.355588,2021-03-10
300069,金利华电,-2.3810000000000002,12.3,12.6,12.72,12.25,12.6,680700,0.58179,8428609,82.0,4.091,143910.0,143910.0,2021-03-10
300068,南都电源,1.202,12.63,12.41,12.98,12.38,12.48,14755311,1.78723,186746600,30.071,1.617,1087101.302928,1042728.927642,2021-03-10
300067,安诺其,-6.356,4.42,4.63,4.75,4.36,4.72,44015604,6.76907,197742103,25.608,2.382,411921.578224,287408.91764,2021-03-10
300066,三川智慧,-2.203,4.44,4.58,4.61,4.41,4.54,9094168,0.9130800000000001,40893579,24.13,2.488,461774.768328,442217.017212,2021-03-10
300065,海兰信,-1.7770000000000001,9.95,10.28,10.35,9.87,10.13,4538597,1.3720400000000001,45338904,38.269,2.65,396183.164825,329138.30268,2021-03-10
300064,ST金刚,2.194,3.26,3.12,3.33,2.97,3.19,100490973,14.43359,316408642,-0.756,3.17,392985.36997,226970.907302,2021-03-10
300063,天龙集团,-2.5,5.07,5.24,5.27,4.98,5.2,30812998,5.09731,156793845,48.332,3.175,380352.38865,306479.34525,2021-03-10
300062,中能电气,-4.37,9.19,9.81,9.9,9.11,9.61,19889866,10.25449,185513613,102.111,3.6310000000000002,283052.0,178251.468575,2021-03-10
300061,旗天科技,-5.867,3.69,3.95,3.98,3.69,3.92,13052201,2.3987600000000002,49090327,46.125,1.268,243888.419025,200781.665595,2021-03-10
300059,东方财富,1.017,27.81,28.23,28.43,27.77,27.53,195250936,2.7376,5478862760,100.18,7.531,23953132.581471,19834662.764097,2021-03-10
300058,蓝色光标,-4.167,5.98,6.3,6.31,5.95,6.24,40354040,1.75394,245076448,19.933,1.627,1489640.624732,1375853.912498,2021-03-10
300057,万顺新材,-1.24,4.78,4.92,4.96,4.77,4.84,10267991,2.0604,49716530,22.494,0.9470000000000001,322442.231564,238211.55334,2021-03-10
300056,中创环保,-1.3719999999999999,6.47,6.66,6.74,6.45,6.56,6801663,1.76442,44779233,117.636,2.569,249412.316621,249411.905129,2021-03-10
300055,万邦达,2.297,6.68,6.5,6.74,6.48,6.53,17318839,2.00659,115055160,77.494,0.994,577943.45642,576550.22552,2021-03-10
300054,鼎龙股份,-1.3599999999999999,17.41,17.95,18.14,17.19,17.65,11585485,1.68628,203987125,435.25,4.18,1624391.624085,1196145.865559,2021-03-10
300053,欧比特,-2.227,8.78,9.11,9.11,8.77,8.98,8491590,1.37833,75566613,-26.053,2.073,616494.910136,540916.026562,2021-03-10
300052,中青宝,-3.666,7.62,8.06,8.09,7.6,7.91,4107577,1.57382,31976057,38.1,2.392,200611.2066,198878.001786,2021-03-10
300051,三五互联,-4.138,4.17,4.44,4.48,4.16,4.35,6102420,1.66894,25958935,-5.957,5.034,152496.35373,152474.77398,2021-03-10
300050,世纪鼎利,-3.422,5.08,5.3,5.39,5.05,5.26,7927900,1.5831,40954597,101.6,1.197,290371.132744,254397.363696,2021-03-10
300049,福瑞股份,-2.968,7.52,7.77,7.84,7.48,7.75,3724700,1.63881,28250982,44.235,1.472,197815.9312,170915.109712,2021-03-10
300048,合康新能,-0.446,4.46,4.51,4.52,4.43,4.48,4398900,0.40354,19601891,223.0,2.501,493844.363222,486178.994672,2021-03-10
300047,天源迪科,-4.2620000000000005,6.29,6.63,6.64,6.27,6.57,14854901,2.8347700000000002,95011979,34.944,1.237,401141.398688,329611.579072,2021-03-10
300046,台基股份,-2.519,17.03,17.71,17.87,16.94,17.47,6040150,2.83415,104569081,-16.496,5.659,362943.36,362943.36,2021-03-10
